bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
2144,Blink-182: Tales from Beneath Your Mom,Mark Hoppus/Anne Hoppus/Alex Gaskarth,4.39,743422074,9780743422079,eng,112,169,22,10/2/2001,MTV Books
2151,The Complete Novels,Jane Austen/Hugh  Thomson,4.55,517147688,9780517147689,eng,1103,300,31,9/3/1995,Gramercy Books
2152,The Jane Austen Book Club,Karen Joy Fowler,3.08,452286530,9780452286535,eng,288,57720,3535,4/26/2005,G.P. Putnam's Sons
2153,Jane Austen: The Complete Novels,Jane Austen,4.55,517118297,9780517118290,eng,1103,267,24,6/1/1994,Gramercy Books
2155,Jane Austen's Letters,Jane Austen/Deirdre Le Faye,4.16,192832972,9780192832979,eng,672,2278,69,4/3/1997,Oxford University Press  USA
2156,Persuasion,Jane Austen/James Kinsley/Anna Massey/Richard S. Hartmetz/Maurgaux Motin/Deidre Shauna Lynch,4.14,192802631,9780192802637,eng,249,441462,11308,3/18/2004,Oxford University Press
2626,Great Expectations: Authoritative Text  Backgrounds  Contexts  Criticism,Charles Dickens/Edgar Rosenberg,3.77,393960692,9780393960693,eng,776,573,38,1/19/1999,W.W. Norton & Company
2646,Luther and Erasmus: Free Will and Salvation (Library of Christian Classics),Erasmus/Martin Luther/Philip S. Watson/E. Gordon Rupp,3.8,664241581,9780664241582,eng,364,108,13,1/1/1969,Westminster John Knox Press
2654,To Kill a Mockingbird,Harper Lee,4.27,60935464,9780060935467,eng,323,10524,898,7/5/2005,Harper Perennial Modern Classics
2655,To Kill a Mockingbird,Harper Lee/Sissy Spacek,4.27,60888695,9780060888695,eng,11,697,180,8/22/2006,Caedmon
2661,To Kill a Mockingbird,Harper Lee,4.27,61205699,9780061205699,en-US,323,271,34,10/17/2006,Harper
2673,The Wealthy Barber: Everyone's Common-Sense Guide to Becoming Financially Independent,David H. Chilton,4.02,761501665,9780761501664,eng,199,66,4,9/20/1995,Prima Lifestyles
2677,A Modest Proposal and Other Satirical Works,Jonathan Swift,4.05,486287599,9780486287591,eng,64,13562,141,2/2/1996,Dover Publications
2678,Gulliver's Travels / A Modest Proposal,Jonathan Swift/Jesse Gale,3.79,1416500391,9781416500391,eng,416,2161,50,8/1/2005,Simon  Schuster
2680,Empire 2.0: A Modest Proposal for a United States of the West (Terra Nova),Xavier de C./Xavier de C./Joseph Rowe,4.67,1556434952,9781556434952,eng,144,3,0,5/4/2004,North Atlantic Books
2686,The Bostonians,Henry James/R.D. Gooder,3.59,192834428,9780192834423,eng,504,85,12,7/23/1998,Oxford University Press
2687,Novels 1896–1899: The Other House / The Spoils of Poynton / What Maisie Knew / The Awkward Age,Henry James/Myra Jehlen,4.28,1931082308,9781931082303,eng,1035,25,4,3/10/2003,Library of America
2688,Novels 1901–1902: The Sacred Fount / The Wings of the Dove,Henry James/Leo Bersani,4.63,193108288X,9781931082884,eng,713,27,3,2/2/2006,Library of America
2692,Complete Stories 1892–1898,Henry James/John Hollander/David Bromwich,4.22,1883011094,9781883011093,eng,958,198,7,1/1/1996,Library of America
2696,The Canterbury Tales,Geoffrey Chaucer/Nevill Coghill,3.49,140424385,9780140424386,eng,504,168559,2365,1/30/2003,Penguin Classics
2698,The Canterbury Tales,Geoffrey Chaucer/David  Wright,3.49,019283360X,9780192833600,eng,465,257,22,7/9/1998,Oxford University Press
2701,The Canterbury Tales (original-spelling edition),Geoffrey Chaucer/Jill Mann,3.49,014042234X,9780140422344,enm,1254,792,59,4/7/2005,Penguin Classics
2702,Chaucer's Canterbury Tales (Selected): An Interlinear Translation,Geoffrey Chaucer/Vincent Foster Hopper,3.8,812000390,9780812000399,eng,530,73,5,12/31/1977,Barrons Educational Series
2705,Oxford Guides to Chaucer: The Canterbury Tales,Helen  Cooper,4.02,198711557,9780198711551,eng,456,84,4,5/23/1996,Oxford University Press  USA
2706,Love Visions,Geoffrey Chaucer/Brian Stone,3.61,140444084,9780140444087,eng,272,70,6,5/26/1983,Penguin Classics
2710,Chaucer's Canterbury Tales,Geoffrey Chaucer,3.49,671475029,9780671475024,eng,383,36,5,1/28/1964,Washington Square Press
2711,The Riverside Chaucer,Geoffrey Chaucer/Larry Dean Benson/F.N. Robinson,4.18,395290317,9780395290316,enm,1327,7760,152,12/12/1987,Houghton Mifflin
2713,The Portable Chaucer,Geoffrey Chaucer/Theodore Morrison,3.86,140150811,9780140150810,eng,611,70,8,5/26/1977,Penguin Books
2715,Salt: A World History,Mark Kurlansky,3.74,142001619,9780142001615,eng,484,50335,3012,1/28/2003,Penguin Books
2718,Salt in His Shoes: Michael Jordan in Pursuit of a Dream,Deloris Jordan/Kadir Nelson/Roslyn M. Jordan,4.2,689834195,9780689834196,eng,32,1178,173,11/1/2003,Simon  Schuster Books for Young Readers
2719,The Book of Salt,Monique Truong,3.52,618446885,9780618446889,eng,261,4411,629,6/15/2004,Mariner Books
2722,Cities of Salt (مدن الملح #1),Abdul Rahman Munif/Peter Theroux,4.13,039475526X,9780394755267,eng,627,856,105,7/17/1989,Vintage
2723,The Years of Rice and Salt,Kim Stanley Robinson,3.73,553580078,9780553580075,eng,763,9344,995,6/3/2003,Bantam Books
2725,Illuminations: Essays and Reflections,Walter Benjamin/Hannah Arendt/Harry Zohn/Leon Wieseltier,4.29,805202412,9780805202410,eng,288,9254,194,1/13/1969,Schocken
2727,Saul Steinberg: Illuminations,Saul Steinberg/Joel Smith/Charles Simic,4.51,300115865,9780300115864,eng,288,39,5,11/1/2006,Yale University Press
2731,Advanced Global Illumination,Philip Dutre,4.5,1568813074,9781568813073,eng,366,17,2,8/30/2006,A K PETERS
2735,Snow Falling On Cedars,David Guterson,3.83,074754655X,9780747546559,eng,404,588,46,10/21/1999,Bloomsbury Publishing PLC
2743,The Lost Boy (Dave Pelzer #2),Dave Pelzer,4.1,1558745157,9781558745155,eng,331,52028,2513,8/1/1997,Health Communications Inc
2745,Real Boys: Rescuing Our Sons from the Myths of Boyhood,William S. Pollack/Mary Pipher,3.83,805061835,9780805061833,en-US,480,1397,128,5/10/1999,Owl Publishing Company
2749,Microserfs,Douglas Coupland,3.88,7179812,9780007179817,eng,371,442,38,1/1/2008,Harper Perennial
2756,New Media Language,Jean Aitchison/Diana M. Lewis,3,415283043,9780415283045,eng,209,2,0,5/22/2003,Routledge
2761,The Denial of Death,Ernest Becker/Sam Keen/Daniel Goleman,4.16,684832402,9780684832401,eng,336,6599,635,5/8/1997,Free Press
2767,A People's History of the United States,Howard Zinn,4.08,60838655,9780060838652,eng,729,167321,4711,8/2/2005,Harper Perennial
2768,A People's History of the United States,Howard Zinn/Kathy Emery/Ellen Gordon Reeves,4.08,1565848268,9781565848269,eng,619,39,3,7/1/2003,The New Press
2770,A People's History of the United States: The Civil War to the Present,Howard Zinn/Kathy Emery/Ellen Gordon Reeves,4,1565847253,9781565847255,eng,496,22,0,8/1/2003,The New Press
2778,Graphic Design: A Concise History (World of Art),Richard Hollis,4,500203474,9780500203477,en-US,232,675,12,5/17/2002,Thames  Hudson
2920,Tucket's Travels: Francis Tucket's Adventures In The West  1847-1849 (The Tucket Adventures  #1-5),Gary Paulsen,4.44,440419670,9780440419679,en-US,560,557,46,9/9/2003,Yearling
2921,Chicago Blues: The City and the Music,Mike  Rowe/Ronald Radano,3.92,306801450,9780306801457,eng,226,25,2,8/22/1981,Da Capo Press
2923,Winterdance: The Fine Madness of Running the Iditarod,Gary Paulsen,4.26,156001454,9780156001458,eng,272,5437,830,2/17/1995,Mariner Books
2928,Brian's Winter,Gary Paulsen,4.01,385321988,9780385321983,en-US,133,76,12,1/1/1996,Delacorte Books for Young Readers
2932,Robinson Crusoe (Robinson Crusoe #1),Daniel Defoe/Virginia Woolf,3.67,375757325,9780375757327,eng,320,209122,4131,6/12/2001,Modern Library
2933,Robinson Crusoe,Daniel Defoe/John J. Richetti,3.67,141439823,9780141439822,eng,286,1507,142,3/27/2003,Penguin Classics
2934,Robinson Crusoe,Daniel Defoe/Michael Shinagel,3.67,393964523,9780393964523,en-US,436,585,63,12/19/1994,W.W. Norton & Company
2937,Robinson Crusoe,Daniel Defoe/Avi,3.67,689844085,9780689844089,eng,482,204,32,7/1/2001,Aladdin
2940,Robinson Crusoe,Daniel Defoe,3.67,1587263882,9781587263880,eng,288,311,18,7/14/2006,Ann Arbor Media
2942,A General History of the Pyrates,Daniel Defoe/Manuel Schonhorn/Charles   Johnson,3.72,486404889,9780486404882,eng,733,577,36,1/26/1999,Dover Publications
2949,Huck Finn & Tom Sawyer among the Indians & Other Unfinished Stories (Mark Twain Library),Mark Twain/Paul Baender/Dahlia Armon/Walter Blair,3.85,520238958,9780520238954,eng,389,5,0,3/15/2003,University of California Press
2952,Huck Finn and Tom Sawyer Among the Indians,Mark Twain/Lee Nelson,3.57,1555176801,9781555176808,eng,277,242,29,4/22/2003,Council Press
2953,Huck Finn/Pudd'nhead Wilson/No 44 Mysterious Stranger other Writings,Mark Twain/Guy Cardwell/Louis J. Budd,4.06,1883011884,9781883011888,en-US,808,33,3,8/1/2000,Library of America
2956,The Adventures of Huckleberry Finn (Adventures of Tom and Huck  #2),Mark Twain/Guy Cardwell/John Seelye/Walter Trier,3.82,142437174,9780142437179,eng,327,1049912,11391,12/31/2002,Penguin Classics
2958,Adventures of Huckleberry Finn,Mark Twain/E.W. Kemble,3.82,486443221,9780486443225,eng,368,144,17,5/6/2005,Dover Publications
2960,Adventures of Huckleberry Finn,Mark Twain/George Saunders,3.82,375757376,9780375757372,eng,244,687,37,8/14/2001,The Modern Library
2962,The Annotated Huckleberry Finn,Mark Twain/Michael Patrick Hearn/E.W. Kemble,3.82,393020398,9780393020397,eng,656,185,18,10/17/2001,W. W. Norton  Company
2965,The Wit and Wisdom of Mark Twain,Mark Twain,4.2,486406644,9780486406640,eng,64,970,53,12/23/1998,Dover Publications
2967,Mark Twain's Helpful Hints for Good Living: A Handbook for the Damned Human Race,Mark Twain/Lin Salamo/Victor Fischer/Michael B. Frank,3.86,520242459,9780520242456,eng,221,513,71,10/18/2004,University of California Press
3344,Cod: A Biography of the Fish That Changed the World,Mark Kurlansky,3.91,140275010,9780140275018,eng,294,970,104,7/1/1998,Penguin Books
3345,1968: The Year That Rocked the World,Mark Kurlansky,3.78,345455827,9780345455826,eng,480,2046,248,1/11/2005,Random House Trade Paperbacks
3346,A Chosen Few: The Resurrection of European Jewry (Reader's Circle),Mark Kurlansky,3.87,345448146,9780345448149,eng,456,51,2,3/26/2002,Ballantine Books
3347,The Basque History of the World: The Story of a Nation,Mark Kurlansky,3.85,140298517,9780140298512,eng,400,3457,329,2/1/2001,Penguin Books
3348,The Cod's Tale,Mark Kurlansky/S.D. Schindler,3.91,399234764,9780399234767,eng,48,127,25,9/10/2001,G.P. Putnam's Sons Books for Young Readers
3351,Open City 6: The Only Woman He Ever Left,Open City Magazine/James Purdy/Daniel Pinchbeck/Michael Cunningham/Deborah Garrison/Rem Koolhaas/Rick Moody/Strawberry Saroyan/Debra Garrison,0,189044717X,9781890447175,eng,200,0,0,10/13/2000,Grove Press  Open City Books
3357,Harry Potter Y La Piedra Filosofal (Harry Potter  #1),J.K. Rowling,4.47,613359607,9780613359603,spa,254,142,12,3/6/2001,Turtleback Books
3359,Angle of Repose,Wallace Stegner/Jackson J. Benson,4.27,141185473,9780141185477,eng,557,856,146,12/1/2000,Penguin Classics
3368,Don't Make Me Think: A Common Sense Approach to Web Usability,Steve Krug,4.25,321344758,9780321344755,en-US,201,7736,641,8/28/2005,New Riders Publishing
3384,Girlfriend in a Coma,Douglas Coupland,3.62,60987324,9780060987329,eng,288,15798,612,3/1/1999,ReganBooks
3388,Corelli's Mandolin,Louis de Bernières,3.98,067976397X,9780679763970,eng,437,62954,1791,8/29/1995,Vintage
3402,Kiffe Kiffe Tomorrow,Faïza Guène/Sarah    Adams,3.4,156030489,9780156030489,eng,179,1084,131,7/3/2006,Mariner Books
3403,Our Kind of People: Inside America's Black Upper Class,Lawrence Otis Graham,3.72,60984384,9780060984380,en-US,406,1170,117,12/22/1999,Harper Perennial
3404,The Senator and the Socialite: The True Story of America's First Black Dynasty,Lawrence Otis Graham,3.95,60184124,9780060184124,eng,480,138,29,6/27/2006,Harper
3409,Temptations,Otis Williams/Patricia Romanowski,4.19,815412185,9780815412182,eng,304,99,16,6/25/2002,Cooper Square Press
3413,The Thorn Birds,Colleen McCullough,4.23,60837551,9780060837556,eng,673,533,66,9/6/2005,Avon Books
3416,Caesar (Masters of Rome  #5),Colleen McCullough,4.37,60510854,9780060510855,eng,928,5991,120,1/28/2003,Avon
3417,Caesar's Women (Masters of Rome  #4),Colleen McCullough,4.25,380710846,9780380710843,eng,943,5423,157,2/1/1997,Avon
3418,On  Off (Carmine Delmonico  #1),Colleen McCullough,3.52,743286421,9780743286428,eng,372,1182,175,5/23/2006,Simon & Schuster
3419,Three Complete Novels: Tim/An Indecent Obsession/The Ladies of Missalonghi,Colleen McCullough,3.67,517201666,9780517201664,en-US,768,39,7,2/14/1999,Wings
3420,Morgan's Run,Colleen McCullough,3.95,671024183,9780671024185,eng,848,3478,191,1/1/2002,Pocket Books
3421,The October Horse: A Novel of Caesar and Cleopatra (Masters of Rome  #6),Colleen McCullough,4.29,671024205,9780671024208,eng,1110,4291,119,10/28/2003,Pocket Books
3422,The First Man in Rome (Masters of Rome  #1),Colleen McCullough,4.11,068809368X,9780688093686,eng,896,311,49,9/28/1990,William Morrow & Company (NYC)
3424,The Grass Crown (Masters of Rome  #2),Colleen McCullough,4.3,038071082X,9780380710829,eng,1104,9623,199,7/1/1992,Avon
3425,Tim,Colleen McCullough,3.81,380711966,9780380711963,eng,288,153,17,11/1/1990,Avon
3426,O'Brien's the Things They Carried,Jill Colella/CliffsNotes,3.69,764586688,9780764586682,eng,128,24,2,12/14/2000,Cliffs Notes
3431,The Five People You Meet in Heaven,Mitch Albom,3.93,1401308589,9781401308582,eng,196,520051,16562,9/23/2003,Hyperion
3437,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.88,99450259,9780099450252,eng,272,16588,1606,4/15/2004,Vintage
3438,The Curious Incident of the Dog In the Night-time,Mark Haddon,3.88,99456761,9780099456766,eng,268,6124,754,4/1/2004,Red Fox
3439,The Curious Incident of the Dog in the Night-time,Mark Haddon,3.88,385662238,9780385662239,eng,240,34,6,3/28/2006,Doubleday Canada
3444,Northern Lights,Tim O'Brien,3.29,767904419,9780767904414,eng,372,981,69,9/1/1999,Broadway Books
3445,If I Die in a Combat Zone  Box Me Up and Ship Me Home,Tim O'Brien,3.95,767904435,9780767904438,eng,225,7763,362,9/1/1999,Broadway Books
3446,Going After Cacciato,Tim O'Brien,3.91,767904427,9780767904421,eng,351,10384,637,9/1/1999,Broadway/Crown Publishing Group
3447,In the Lake of the Woods,Tim O'Brien,3.78,061870986X,9780618709861,eng,303,14655,1211,9/1/2006,Mariner Books
3449,The Nuclear Age,Tim O'Brien,3.45,140259104,9780140259100,eng,320,945,61,12/1/1996,Penguin Books
3462,The Rescue,Nicholas Sparks,4.11,446696129,9780446696128,eng,352,154933,3141,4/1/2005,Grand Central Publishing
3463,A Bend in the Road,Nicholas Sparks,4.03,446696137,9780446696135,eng,341,125693,3229,4/1/2005,Grand Central Publishing
3631,Catching Alice,Clare Naylor,3.38,449005577,9780449005576,en-US,328,948,27,10/31/2000,Ballantine Books
3635,The Dream Giver,Bruce H. Wilkinson/David Kopp/Heather Harpham Kopp,4.26,159052201X,9781590522011,eng,157,5044,316,9/3/2003,Multnomah Books
3636,The Giver (The Giver  #1),Lois Lowry,4.13,385732554,9780385732550,eng,208,1585589,56604,1/24/2006,Ember
3638,The Wish Giver: Three Tales of Coven Tree,Bill Brittain/Andrew Glass,3.83,64401685,9780064401685,eng,192,2201,218,4/2/2019,HarperCollins
3640,Indian Givers: How the Indians of the Americas Transformed the World,Jack Weatherford,4.11,449904962,9780449904961,eng,288,1760,135,11/29/1989,Ballantine Books
3649,The Last Life,Claire Messud,3.56,156011654,9780156011655,eng,400,1426,201,9/28/2000,Mariner Books
3650,The Hunters,Claire Messud,3.42,330488155,9780330488150,eng,200,406,64,5/18/2003,Picador
3651,When the World Was Steady,Claire Messud,3.17,964561107,9780964561106,eng,270,481,58,9/1/1995,Granta
3656,The Sea,John Banville,3.51,1400097029,9781400097029,eng,195,19308,1803,8/15/2006,Vintage
3657,The Sea,John Banville,3.51,307263118,9780307263117,eng,195,586,103,12/7/2005,Alfred A. Knopf
3659,The Book of Evidence (The Freddie Montgomery Trilogy #1),John Banville,3.71,375725237,9780375725234,eng,220,3202,278,6/12/2001,Vintage
3660,Athena (The Freddie Montgomery Trilogy #3),John Banville,3.66,679736859,9780679736851,eng,240,387,29,5/28/1996,Vintage
3661,Doctor Copernicus  (The Revolutions Trilogy #1),John Banville,3.65,679737995,9780679737995,eng,242,583,60,10/12/1993,Vintage
3664,Shroud (The Cleave Trilogy #2),John Banville,3.66,037572530X,9780375725302,eng,257,974,81,6/8/2004,Vintage
3665,Ghosts,John Banville,3.61,330371851,9780330371858,eng,244,33,3,12/17/1998,Picador
3679,On Beauty,Zadie Smith,3.73,143037749,9780143037743,eng,445,53736,3657,8/29/2006,Penguin Books
3682,A Great and Terrible Beauty (Gemma Doyle #1),Libba Bray,3.79,689875347,9780689875342,eng,403,189652,8207,12/9/2003,Simon and Schuster
4162,Read for Your Life: 11 Ways to Better Yourself Through Books,Pat Williams/Peggy Matthews Rose,3.7,757305458,9780757305450,eng,311,82,17,6/1/2007,Hci
4165,The Hip-Hop Church: Connecting with the Movement Shaping Our Culture,Efrem Smith/Phil   Jackson,3.91,830833293,9780830833290,eng,227,21,4,12/15/2005,IVP Books
4167,The Final Season: Fathers  Sons  and One Last Season in a Classic American Ballpark,Tom Stanton,4.16,312291566,9780312291563,eng,256,216,25,5/8/2002,St. Martin's Griffin
4191,The Cold Six Thousand (Underworld USA #2),James Ellroy,4.01,037572740X,9780375727405,eng,688,5642,265,6/11/2002,Vintage
4200,White Teeth,Zadie Smith,3.77,140276335,9780140276336,eng,542,4202,406,1/25/2001,Penguin Books
4204,White Teeth,Zadie Smith,3.77,1417626283,9781417626281,eng,448,81,11,6/1/2001,Turtleback Books
4207,White Teeth,Zadie Smith,3.77,140297782,9780140297782,en-GB,542,1265,142,11/30/2000,Penguin
4216,Schiffbruch mit Zuschauer. Paradigma einer Daseinsmetapher,Hans Blumenberg,3.93,3518222635,9783518222638,ger,106,6,0,5/27/1997,Suhrkamp
4221,The Guide to Dan Brown's the Solomon Key,Greg  Taylor,2.98,875168167,9780875168166,en-US,183,34,2,9/30/2005,DeVorss & Company
4223,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,739326740,9780739326749,en-US,756,3645,407,3/28/2006,Random House Large Print
4227,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,743275063,9780743275064,en-US,528,1192,143,5/3/2005,Atria Books
4232,The Illuminati,Larry Burkett,3.71,1595540016,20049130001,eng,352,60,8,10/4/2004,Thomas Nelson
4241,The Illuminati Papers,Robert Anton Wilson,3.83,1579510027,9781579510022,en-US,168,710,22,12/11/1997,Ronin Publishing (CA)
4248,The Da Vinci Code,Dan Brown,3.84,1400079179,9781400079179,eng,489,13934,1459,3/28/2006,Anchor
4249,The Da Vinci Code (Robert Langdon  #2),Dan Brown/Paul Michael,3.84,739339788,9780739339787,eng,0,91,16,3/28/2006,Random House Audio
4250,El código Da Vinci (Robert Langdon  #2),Dan Brown/Juanjo Estrella,3.84,8495618605,9788495618603,spa,557,3276,190,10/17/2003,Umbriel
4251,Truth and Fiction in The Da Vinci Code: A Historian Reveals What We Really Know about Jesus  Mary Magdalene & Constantine,Bart D. Ehrman,3.64,195307135,9780195307139,en-US,207,533,50,5/18/2006,Oxford University Press  USA
4256,Harry Potter and the Prisoner of Azkaban (Harry Potter  #3),J.K. Rowling,4.56,074757362X,9780747573623,eng,480,3141,140,7/1/2008,Bloomsbury UK
4259,Housekeeping vs. the Dirt,Nick Hornby/Sarah Vowell/Jess Walter/Jennie Erdal/Joshua Ferris,3.88,1932416595,9781932416596,eng,153,2636,302,9/13/2006,McSweeney's
4260,The Polysyllabic Spree,Nick Hornby,3.73,1932416242,9781932416244,eng,143,6828,621,11/30/2004,McSweeney's
4261,Songbook,Nick Hornby,3.56,1573223565,9781573223560,eng,207,10066,341,10/7/2003,Riverhead Books
4263,My Favorite Year: A Collection of Football Writing,Nick Hornby/D.J. Taylor/Huw Richards/Chris Pierson/Roddy Doyle/Harry Ritchie/Harry Pearson/Olly Wicken/Graham Brack/Matt Nation/Ed Horton/Don  Watson,3.68,753814412,9780753814413,eng,288,393,4,8/1/2001,Orion Publishing
